blogpost_id,url,user,date,text,sentiment,toxicity
29,https://buffalochronicle.com/2019/03/11/political-grandmaster-frank-iacobucci-is-at-the-center-of-snc-lavalin-kinder-morgan-scandals/,2,3/13/19 21:10,SNCLavalin wants to build the Kinder Morgan pipeline to secure an energy supply chain to India for the sake of the Commonwealth India is too dependent on OPEC and this puts all of Southeast Asia at risk of communism or something This holy mission from the Queen justifies the federal governments purchase of the pipeline which SNCLavalin lobbyists negotiated with the assistance of diplomats The DPA agreement is absolutely necessary now because SNCLavalin needs to be eligible to accept federal contracts to build it And theres nobody else They are the ones with the expertise in First Nations bribing theyre already hard at work on that thanks Frank India thinks KM is dying in the courts so shit all over Trudeau during his trip which seemed decadent and clueless to the BJP Jody WilsonRaybould has no idea any of this is happening when she independently decides theres no way they are getting a DPA But everyone assumes that native bitch from BC is pulling the NO PIPELINES ON STOLEN NATIVE LAND routine that party elders predicted was all she was good for Everyone begs her to reconsider but cant really explain why its so important Scott Brison decides this house of cards is not worth the risk to his postpolitical career and gets the fuck out of there when he smells smoke coming from the Attorney Generals office David Lametti is shuffled into the job because as parliamentary secretary to Freeland and Bains hes in the know on pipeline Plan B Trudeau threatens WilsonRaybould with Aboriginal Affairs because he wants to know if this refusal to defer prosecution was a power grab hes making a joke that everything is Indian Affairs to her anyway and he is anticipating that ruthless and unapologetic as she is she will take it to further her agenda even if he means it as an insult He is shocked when she doesnt and they improvise with Veteran Services which they are doubly shocked she accepts She is clueless and stubborn not sabotaging the pipeline OReagan to Aboriginal Affairs is her punishment for not playing along Its imposed collectively because all natives share the blame apparently Its Jane Philpott to Treasury Board that ruins everything for Trudeau What a blind spot he has for women She gets the briefing on the KM pipeline 20 shit parade that Brison got that sent him packing and she realizes this is why Jody WilsonRaybould has lost her job they misread her intentions they didnt think she was being legalistic they thought she was knowingly sabotaging Trudeaus agenda for personal reasons She got in the way of the pipeline Philpott tells her what is going on WilsonRaybould finally given a glimpse of the depth of the pit she is in makes an escape plan and executes it Philpott realizes that she was exposed on this leak and her career in politics is over because she is going to be blamed for the Globe and Mail leak as well so she resigns without regrets Thats why JWR is staying gagged on what happened while she was at Veterans Affairs Thats why the ethics commissioner got too sick to investigate Thats why the PMO cant make any sense of what is going on and why the PM wont explain anything Its a conspiracy,-0.099466,0.61835575
29,https://buffalochronicle.com/2019/03/11/political-grandmaster-frank-iacobucci-is-at-the-center-of-snc-lavalin-kinder-morgan-scandals/,71,3/15/19 19:57,Anonymous that explains why there was no negotiating on the cost of the old and new KM pipeline more than 11 billion was given to KM for the purchase The whore media dont report fact It certainly clarifies why Iacobucci is busy giving away money in BC If we could only clean out the collectivists and leave govt to just police law courts and soldiers the world would be a better place Thanks for the hypothesis its revealing,0.235257,0.5537882
29,https://buffalochronicle.com/2019/03/11/political-grandmaster-frank-iacobucci-is-at-the-center-of-snc-lavalin-kinder-morgan-scandals/,2,6/2/19 12:56,Anonymous All you need to do now is reveal SNCLAVALINs Role in The Mayerthorpe Massacre re Northern Gateway Pipeline And youll be on your way to A Pulitzer,0,0.20732696
29,https://buffalochronicle.com/2019/03/11/political-grandmaster-frank-iacobucci-is-at-the-center-of-snc-lavalin-kinder-morgan-scandals/,72,3/14/19 13:36,Among Torontoarea political operatives its been rumored that Iacobucci may be one of three men in possession of embarrassing information on Trudeau I have heard from someone I consider to be very reliable that Trudeau had an affair with one of his students when he was teaching in Vancouver The parents didnt want a public scandal The school gave Trudeau the option of resigning or having a hearing he chose to resign from teaching I wonder if this is the embarrassing information Trudeau the groper is so narcissistic that I wouldnt be surprised,0.075,0.39459908
29,https://buffalochronicle.com/2019/03/11/political-grandmaster-frank-iacobucci-is-at-the-center-of-snc-lavalin-kinder-morgan-scandals/,73,3/14/19 15:31,Its Jane Philpott to Treasury Board that ruins everything for Trudeau What a blind spot he has for women She gets the briefing on the KM pipeline 20 shit parade that Brison got that sent him packing Yes also consider she may have had talks with those who worked with Brison,-0.275,0.7057212
29,https://buffalochronicle.com/2019/03/11/political-grandmaster-frank-iacobucci-is-at-the-center-of-snc-lavalin-kinder-morgan-scandals/,73,3/14/19 15:47,I dont believe SNC has a special interest in supplying India with oil Instead consider that Trudeau wanted the pipeline which could only be build if Quebecs SNC got to build it,0.178571,0.06580701
29,https://buffalochronicle.com/2019/03/11/political-grandmaster-frank-iacobucci-is-at-the-center-of-snc-lavalin-kinder-morgan-scandals/,74,3/26/19 23:04,So was the delay in approving the pipeline fabricated to wait until SNCs DPA was cleared so they could subsequently qualify to win the contract to build the KM pipeline,0.266667,0.038006254
29,https://buffalochronicle.com/2019/03/11/political-grandmaster-frank-iacobucci-is-at-the-center-of-snc-lavalin-kinder-morgan-scandals/,75,3/15/19 3:18,British Columbias indigenous people have never ceded their lands to Canada by Treaty or transaction  So I would presume the BC North American Tribal People have signed documentation from the people they took the lands from NO OHHH you mean they STOLE It,-0.104167,0.3420869
29,https://buffalochronicle.com/2019/03/11/political-grandmaster-frank-iacobucci-is-at-the-center-of-snc-lavalin-kinder-morgan-scandals/,76,3/15/19 18:17,British Columbias indigenous people have never ceded their lands to Canada by Treaty or transaction  This is bullshit The northeast corner of BC is ceded treaty land Treaty 8 to be specific Much of southern Vancouver Island is also ceded treaty land Douglas Treaty Neither the Crown or the Natives want the treaties to be valid for various reasons but the courts consistently uphold their validity The pipelines will pass mostly through nontreaty land sure but the treaties do exist Makes me wonder what else is bullshit in this story,0.178571,0.57031745
29,https://buffalochronicle.com/2019/03/11/political-grandmaster-frank-iacobucci-is-at-the-center-of-snc-lavalin-kinder-morgan-scandals/,2,3/22/19 6:23,I guess it would sound like bullshit when you only quote PART of the sentence why are you trying to mislead people Makes me think this story is right on point,0.228571,0.7143426
29,https://buffalochronicle.com/2019/03/11/political-grandmaster-frank-iacobucci-is-at-the-center-of-snc-lavalin-kinder-morgan-scandals/,2,3/20/19 18:40,When Michael Wernick spoke about a real fear of somebody getting killed during the next federal election was he hinting that the liberal party is capable of this Also Scott Brison sure has cum on his face,0.14,0.71047646
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,77,3/17/19 5:54,Thanks for this important reporting from a Canadian Keep up the good work,0.433333,0.08731047
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,78,3/17/19 11:33,Reporting from a Canadian who wont put a name on what he or she writes isnt reporting its gossip at best and slander at worst Pathetic Tory horse puckey,-0.333333,0.5991294
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,79,3/17/19 18:30,If it is true it is neither I believe all of it is true,0.35,0.056919094
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,80,3/19/19 4:11,Oh I see Lornes Liberal butt is butt hurt seeing his boyfriend Justine involved in yet another scandal Lorne I cant believe you condone censorship of Canadians you should be ashamed of yourself and your Communist Party Lead by Justine Castro,0,0.6857572
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,2,3/19/19 9:34,It was also reported by the Globe and Mail on March 4th so no,0,0.07360667
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,81,3/19/19 10:37,Yet you believe a PM at his word that nothing happened when his own liberal party turned on him because of his antics This is exactly whats wrong with the Liberal party and its followers They have lost all ability to see fact and only care about their ideology Rather pathetic,-0.13,0.68895274
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,82,3/20/19 10:28,Regardless of reported it what was said was factual and certainly doesnt make it any less valuable,0.02381,0.117785625
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,83,4/9/19 21:14,Thank you for that Its unbelievably true Thats the scary part And it only scratches the surface of the deep state Canadiana style,-0.0375,0.04252337
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,15,3/23/19 9:51,or  its the truth Either way Why has the news media in Canada dropped the SNC SCANDAL like a scalding hot potato  Money Advertising Govt grantsbribes Disgusting doesnt even begin to describe the Canuck mediathey drink eat others bath water Not to worry Trudeau is gone in the next election How do you like them SNC apples,-0.21875,0.44007388
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,2,3/17/19 11:43,Whoever wrote this is illiterate,0,0.50410163
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,84,3/17/19 14:30,Argumentum ad hominem is worse than stupid If you have evidence refute the article,-0.6,0.89432913
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,85,10/8/19 15:34,Touche,0,0.2668416
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,86,3/17/19 16:41,Unattributed reportage Unidentified Canadian Propaganda BS,-0.195312,0.49578422
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,87,3/17/19 7:58,Thanks for giving us information we arent seeing north of the border,0.2,0.074104816
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,88,3/17/19 8:47,Please keep me informed if my government believes Im not entitled to know about this stuff its not much of a government and more like children that got caught doing something they shouldnt have been doing Thank you for this information,0.2,0.08722202
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,89,3/20/19 19:25,Trudeau and his gang are nothing like children Children are not boldly duplicitous,-0.166667,0.31450763
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,90,3/17/19 9:10,We live in very dangerous times When a government decides to manipulate what its people should be allowed to read or watch democracy no longer exists,-0.321818,0.17391942
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,91,3/22/19 12:03,Demockracy is what we have Representative government never was anything like democracy Editorial policy is quietly set by government  not even journalists are up to speed on the routines of news suppression CBC follows the pattern of the BBC which busily pats itself on the back for journalistic standards Meanwhile I read posts from Biased BBC,0.033333,0.121008664
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,92,3/17/19 9:51,Thank you for showing up our Governments attempt to keep us in the dark,-0.15,0.13612273
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,93,3/17/19 9:53,Unfortunately for Justin he just stepped on a land mine laid by his father Pierre Canadians have a constitutional right to the freedoms of belief conscience thought and expression,-0.107143,0.321574
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,94,3/17/19 10:22,Keep reporting keep exposing the Trudeau government If you had not published this  people in Canada would never know which leads me to wonder what else have they instructed other companies to do in favour of keeping Trudeaus public image from imploding into the truth of the matter Trudeau is a front man only and mindlessly leads by following the instructions of his pmo sycophants,-0.065,0.3921763
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,95,3/17/19 10:43,Well shortly after winning the election Trudeau had Google remove stories of Harper and his accomplishments That you can look up but probably not through google The head of Stats Can quit after facing pressure from the Liberal government to fudge numbers that would make the Liberal Government look like they have done a better job with the economy then what they have done,0.333333,0.11714657
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,96,3/17/19 12:19,Wow I did not know about this but not the least surprised Thanks for letting me know I will pass this i fo on,0.025,0.050758693
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,97,3/18/19 0:05,Also the Paying off of the Clinton Foundation with 20million in taxpayer cash This illustrates the FACT that foreign AND domestic NGOs influence corrupted our last election httpscalgaryheraldcomopiniongwynmorgantalkaboutcollusionhowforeignbackedantioilactivistsinfiltratedcanadasgovernmentwcmf02e7b6f28c24ba8b80b9b29c60387e7,-0.041667,0.22996229
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,97,3/18/19 0:18,Then theres this donation damn near a quarter billion Canadian taxpayer cash to an obviously corrupt NGO again the Clinton Foundation PLEASE America HELP US httpthemillenniumreportcom201707trudeaugovernmentannounces2415milliondonationtotheclintonfoundationfbclidIwAR2KnN20wSJ19hUqF2EdkncqVG6u8STfIG6p1oIT0ej3XvbrJAFTC2nHI,-0.2,0.59901273
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,95,3/17/19 10:39,It has become obvious to most that when Trudeau said he admired China He admired Chinas ability to control what its people read hear and believe Trudeau the dictator should be arrested and all his ministers that work against the Old Stock Canadians,0.302083,0.38574582
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,75,3/17/19 11:08,The double edged sword of the USA is that Ottawas draconian censorship attempts can be avoided by anyone simply advertising in the USA  it still reaches into Canada The bad part is that Ottawas draconian censorship attempts can be avoided by anyone,-0.233333,0.22295564
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,98,3/17/19 11:21,Thank you so much for this info I was at first confused why someone from Buffalo would be writing about Canadian politics with seemingly unique info to what was reported in the Canadian press I recognized that the info your lavscam related articles showed insight Now it makes sense Please continue with your informative articles to elevate awareness of our currently corrupt government Thanks again,0.017857,0.09029444
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,2,3/17/19 11:47,Of course she did the current government of canuckistan is nothing more than an organized crime syndicate,0.25,0.32145107
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,91,3/22/19 12:06,Of course it is What do you think the others are  Search kleptocracy,0,0.22892678
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,99,3/17/19 11:49,I live in Central southern Ontario and I will bookmark the site for further reading Thanks,0.067273,0.055382837
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,100,3/17/19 12:25,The Americans are doing a better job at reporting our news than we are Thanks for publishing this What a disgraceful state we are in with this Liberal government,0.35,0.44465512
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,101,3/17/19 12:45,Note Frank Iacobucci is the former Chairman of Torstar and was never a manger there,0,0.23747458
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,102,3/17/19 12:52,Kudos to the Buffalo crew The Liberals are really getting me concerned Dangerously Stalinesque,-0.2,0.27858937
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,103,3/17/19 13:38,Oh this is richshut down Canadian access to foreign news platforms and at the same time bump up the propaganda machines in Canada with 600 millionfor our own good as in we get flooded with news in Canada spun to favour Trudeaus reelection campaign What the hell kind of country are we living in Wake up people use your noggins for once in your lives,0.217063,0.32084107
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,104,3/17/19 15:41,Gould was only trying to accomplish what Adolph Hitler did in Nazi Germany He controlled the press and said that if a lie is repeated enough times many people will believe it Hands up Those who think the carbon tax is a scam If you believe the government TAXTAXTAX is a good plan then you have already swallowed the blue koolaid,0.24,0.37198305
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,105,3/17/19 18:07,As a result of your publishing this article and making the rounds on social media in Canada  the Chronicle will now be my FIRST daily stop to get news about Canada We cant trust what TURDeau is putting before us He is the Idi Amin of the North,0.094444,0.14069985
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,106,3/17/19 18:57,Thanks for thisCanada govt long called an iron hand in a velvet glovenow can no longer hide their weak banana republic natureThis id probably just the tip of an iceberg,-0.075,0.25268784
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,97,3/17/19 23:58,UN Agendas are being implemented in Canada at every level of government UN Agenda 2030 is just a fluffied up version of Agenda 21 for your reading pleasure httpssustainabledevelopmentunorgcontentdocumentsAgenda21pdf,0,0.24101032
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,107,3/18/19 19:02,Trudeau knows Google can be bought,0,0.049706224
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,108,3/18/19 21:00,These are dark times in canuckistan castro jr is the perfect foil Hey Look at my colorful socks Hey Lets take a selfie Hey I legalized weed smoke a doobie and leave your cares in a fog Meanwhile he is marching us deeper into the pit and our media fawns over his appearance and tries to persuade us what a genius he is,0.304688,0.30624092
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,2,3/19/19 23:33,I followed a link placed by Amazing Polly to this Buffalo Chronicle article She covers three stories which are interconnected Her Description 3 stories for you today Operation Varsity Blues dragnet catches big fish including CAA exec 905  Ghoulish Gould asks Google to censor negative stories about SNC Lavalin and the Liberal government 1415  Scumbags in the Liberal Party of Canada drive people to suicide Amazing Polly is must watch as this Gould story is greatly fleshed out is just the preamble to her main story SNC Lavelincultish Liberal caucus  mafia families  Ghaddafis gold ,0.311111,0.3048238
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,109,3/20/19 18:10,When Trudeau talks about the rule of law what law is he referring too Chinese law,0,0.093587
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,110,3/20/19 18:18,Excellent article and I will follow your news that puts out what our mobster Government hides from us Thank God we have American press that cares about Canadians and the plight of this deplorable governing body I will share what I see and again WWGWGA GOD BLESS AMERICA AND CANADA my ancestors settled first in NY around 1796 I love NY THANK YOU,0.225,0.21216242
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,111,3/26/19 21:12,THANK YOU AGAIN Chronicle,0,0.06588418
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,112,3/30/19 10:35,I just was reading just now and this is what trudo does to Canadians He does not care what WE as Canadians think Most of the majority of Canadians and I are voting Turdo out on OCT 21 We as Canadians cant let trudo dictate us,0.5,0.100614615
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,113,4/11/19 16:27,Control the media and you control the masses Goebels knew that all too well,0,0.10189823
30,https://buffalochronicle.com/2019/03/16/at-trudeaus-behest-gould-instructed-google-news-to-limit-canadian-access-to-foreign-press/,48,10/9/19 22:09,So much for free speech liberal losers,0.116667,0.85403657
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,2,3/18/19 10:34,FAKE FUCKING NEWS IDIOTS,-0.633333,0.9798764
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,114,3/19/19 13:08,Dont be so hard on Mr Ling Hes just bowing to his political masters,-0.145833,0.2528693
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,115,3/18/19 11:59,Absolutely love it thank you Matthew Ricchiazzi and the Buffalo Chronicle for pointing out the hypocrisy of Canadian media saying they are journalists and reporters and willing to take taxpayers money to supply their version of the news Until the Buffalo Chronicle reported on the Bank of Montreals conduct in the TransMountain expansion I really was surprised how quickly and decisively purchased the pipeline from Kinder Morgan Thanks to your work it is all making sense,0.263889,0.21869202
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,2,3/19/19 11:45,hypocrisy of Canadian media saying they are journalists and reporters and willing to take taxpayers money to supply their version of the news Good thing theres no American equivalent eh Oh wait The SmithMundt Modernization Act of 2012 which was contained within the National Defense Authorization Act for Fiscal Year 2013 section 1078 a amended the United States Information and Educational Exchange Act of 1948 and the Foreign Relations Authorization Act of 1987 allowing for materials produced by the State Department and the Broadcasting Board of Governors BBG to be available within the United States,0.245833,0.24649152
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,115,3/19/19 16:39,Nice try there whoever you are but that legislation doesnt apply to the Buffalo Chronicle Keep trying though youre doing ok and thats what counts in Canada,0.55,0.07180084
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,116,3/18/19 15:01,You guys are nuts There is no direction or control from the government to gain those subsidies The subsidies are there to protect and stabilize our print media so that Canadians can continue to rely on an independant and free press Canadian journalists enjoy the same freedoms and rights as their American counterparts You are way out to lunch on this story I dont use the term Fake News ever but I am prepared to use that term with respect to your publication,0.06,0.4291382
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,117,3/18/19 21:18,Umm its actually YOU who is nuts honey,0,0.4060709
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,118,3/19/19 9:47,Get your head out of the sand He who has the Gold makes the Rules,0,0.3216559
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,115,3/19/19 16:37,So the Liberal government just purchased the TransMountain pipeline out of the goodness of their hearts and love of Albertans Whos the nutjob again,0.5,0.45408118
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,119,3/19/19 18:03,This Canadian begs to differ AD There is plenty of control being brought forth by our corrupt Liberal Government Used to just be control over the CBC now its everywhere thanks to Turdo and his pay for news scheme,-0.15,0.36246994
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,120,3/21/19 13:16,Another brain dead Trudeau Supporter has her sayget real my child the LIBS OWN the MSM600 Million will do that,0.2,0.46589994
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,121,3/24/19 10:34,You have gorged on KoolAid Lady You are a fool if you actually believe that horse shit you have posted,-0.1,0.960928
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,68,3/24/19 10:50,Do you really understand the meaning of the word INDEPENDENT Taking Juthtins PAYOFFS means they will do the bidding of the Briberals They are turning this country into a third world republic the Briberals must be thrown out of office,0.066667,0.38924268
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,122,3/25/19 14:58,oh youre funny  wait what Youre serious Oh dear ,-0.041667,0.19251408
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,111,3/26/19 18:35,Youre the one who is nuts A D How can you be independent when you are subsidized by the government Grow up,0,0.7620331
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,123,3/19/19 1:18,AD is part of the Liberal see no evil group of which JT is the Grand Master JT is the,0.5,0.31737366
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,2,3/21/19 14:04,Thank you for standing up to this guys bully tactics Most of my fellow Canucks have their heads in the sand about how corrupt our Government is We are slowly turning into the Peoples Republic of Canada The State is slowly taking over all aspects of Canadian society,-0.15,0.4432752
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,124,3/22/19 17:26,Its a big sandbox Why cant we all just play nice,0.3,0.045911934
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,125,3/24/19 2:34,Not surprising in the least is the tone of the State sponsored journalist Ling it has a real fascistic ring to it doesnt it demanding to know where the Chronicle is getting its information fromincluding the names of the non State sponsored journalists wow it tells you all you need to know regarding the state of Canadian journalism these days Its a far left circle jerk with a hint of totalitarianism Ling is a disgrace to the journalistic practice I wish I could say Ling was some fringe weirdo sadly he is representative of many of far leftist agitators disguised as journalists in Canada Ling is a prime example of what the death of journalism looks like and in Canada he has a lot of competition,-0.02,0.52596474
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,126,3/24/19 7:38,When you elect an elementary drama teacher expect childish drama,0.3,0.43986315
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,127,3/24/19 10:19,I had not heard about the Buffalo Chronicle publication until I read Mr Lings article You guys have great articles well researched and writtten I will share the link with my friends Thanks again Mr Ling,0.625,0.058162544
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,122,3/25/19 15:01,Exactly More people are learning about the Chronicle thanks to goofballs like this Ling dolt moaning and dripping about it that a simple google search ever would thanks to their slanted algorithms The team at the Chronicle should send a small token of their appreciation for his efforts at expanding their reach within Canada,0.1275,0.3220518
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,121,3/24/19 10:39,Government must NOT subsidized media That will distort their role in scrutinizing government An idiot can see that Canadians are dumber than idiots because they elected this retarded son of a destructive Canadian communist who was PM for about 18 horrid years The asshole who is currently the PM must be gotten rid of,-0.6,0.94864124
31,https://buffalochronicle.com/2019/03/18/ottawa-political-operative-threatens-conservative-publisher-with-fake-news-in-the-globe-and-mail/,111,3/26/19 18:32,THANK YOU Buffalo Chronicle You are a beacon of hope,0,0.121728934
32,https://buffalochronicle.com/2019/03/22/bmos-kevin-lynch-threatened-job-losses-in-call-to-wernick/,128,3/29/19 4:26,what a pile of crooks where are the RCMP they all should go to jail for ripping of the taxpayer That why trudeau does not want Jody Wilson Raybould to speak Scott is up to his eye ball in this shit The RCMP should put a hold on all their bank accounts and their trust funds its all taxpayers money Jody should be given full power to talk and bury them all Thats why all the rats are leaving,0.016667,0.8935987
